geoid,state,district,below,below_moe,children_Below,children_Below_moe,state_children_Below,state_children_Below_moe,country_children_Below,country_children_Below_moe,ratio_state_children_Below,ratio_state_children_Below_moe,ratio_country_children_Below,ratio_country_children_Below_moe,children_above,children_above_moe,state_children_above,state_children_above_moe,country_children_above,country_children_above_moe,ratio_state_children_above,ratio_state_children_above_moe,ratio_country_children_above,ratio_country_children_above_moe,seniors_Below,seniors_Below_moe,state_seniors_Below,state_seniors_Below_moe,country_seniors_Below,country_seniors_Below_moe,ratio_state_seniors_Below,ratio_state_seniors_Below_moe,ratio_country_seniors_Below,ratio_country_seniors_Below_moe,seniors_above,seniors_above_moe,state_seniors_above,state_seniors_above_moe,country_seniors_above,country_seniors_above_moe,ratio_state_seniors_above,ratio_state_seniors_above_moe,ratio_country_seniors_above,ratio_country_seniors_above_moe
50000US3622,New York,22,15.16,1.2,24.0,2.1,20.66,0.36,19.48,0.1,1.1616650532429815,0.2438493951338861,1.2320328542094456,0.22826097268647794,76.0,0.55,79.34,0.13,80.52,0.2,0.9579026972523317,0.017003507980301324,0.9438648782911079,0.018350162284459785,7.72,0.94,11.41,0.28,9.25,0.07,0.6765994741454864,0.19809437728316948,0.8345945945945946,0.2158873086669098,92.28,2.3,88.59,0.5,90.75,0.13,1.0416525567219777,0.06368475306908956,1.0168595041322315,0.05360213171547493
50000US2904,Missouri,4,15.15,1.05,18.8,1.58,19.19,0.63,19.48,0.1,0.979676915059927,0.2292409704582623,0.9650924024640657,0.17213074144232177,81.2,0.71,80.81,0.19,80.52,0.2,1.0048261353792847,0.02229728860589689,1.0084451068057627,0.022645172530887353,8.71,1.32,8.24,0.41,9.25,0.07,1.0570388349514563,0.42663536568260507,0.9416216216216217,0.2996741376569703,91.29,3.01,91.76,0.84,90.75,0.13,0.9948779424585876,0.08382780675390228,1.0059504132231405,0.06921829198541503
50000US0603,California,3,15.15,1.28,18.27,1.75,19.92,0.26,19.48,0.1,0.917168674698795,0.1996789827463308,0.9378850102669404,0.18930565613697764,81.73,0.86,80.08,0.09,80.52,0.2,1.0206043956043958,0.023772617329941594,1.0150273224043718,0.026403676670917916,7.85,1.27,10.31,0.21,9.25,0.07,0.7613967022308438,0.2774950118586003,0.8486486486486486,0.2874554685965946,92.15,4.33,89.69,0.36,90.75,0.13,1.0274278068904004,0.10480432000008952,1.015426997245179,0.09833641137267216
50000US3409,New Jersey,9,15.1,1.1,23.27,1.93,14.56,0.48,19.48,0.1,1.5982142857142856,0.37088974854932294,1.194558521560575,0.21042195707378158,76.73,1.22,85.44,1.15,80.52,0.2,0.8980571161048689,0.052742834240057754,0.9529309488325882,0.035037130960795075,13.25,1.49,8.34,0.34,9.25,0.07,1.5887290167865709,0.48766129032258065,1.4324324324324325,0.3438619129101331,86.75,0.59,91.66,0.62,90.75,0.13,0.9464324678158412,0.025678419694625434,0.9559228650137741,0.015741519298976377
50000US3709,North Carolina,9,15.08,1.11,21.37,1.7,21.67,0.55,19.48,0.1,0.9861559760036918,0.2070910216021602,1.0970225872689938,0.18580594971174855,78.63,0.73,78.33,0.22,80.52,0.2,1.0038299502106471,0.024278056676506333,0.9765275707898659,0.022983388546902576,10.06,1.2,9.35,0.35,9.25,0.07,1.0759358288770053,0.337709049255441,1.0875675675675676,0.2759357438731334,89.94,0.19,90.65,0.68,90.75,0.13,0.9921676778819635,0.019078272024224626,0.9910743801652893,0.007026783993521935
50000US1602,Idaho,2,15.07,1.16,18.3,1.49,17.7,1.16,19.48,0.1,1.033898305084746,0.30518900162977763,0.9394250513347022,0.16262671941525386,81.7,0.59,82.3,2.49,80.52,0.2,0.9927095990279466,0.07447514477382663,1.014654744162941,0.019695376077454307,9.8,1.42,10.02,1.04,9.25,0.07,0.9780439121756488,0.49175785450488735,1.0594594594594595,0.3230805913209347,90.2,3.72,89.98,1.92,90.75,0.13,1.0024449877750612,0.12552268620885404,0.993939393939394,0.08483129520890517
50000US2604,Michigan,4,14.97,0.78,17.77,1.37,20.73,0.45,19.48,0.1,0.8572117703810902,0.16947159036938944,0.9122176591375769,0.15002672215598784,82.23,0.69,79.27,0.16,80.52,0.2,1.0373407341995713,0.021596518348332365,1.02123695976155,0.022211945083886454,7.49,0.88,8.11,0.31,9.25,0.07,0.9235511713933416,0.2880412936232414,0.8097297297297298,0.20253723807119417,92.51,2.06,91.89,0.59,90.75,0.13,1.006747197736424,0.057766683279200474,1.0193939393939395,0.04832012586998486
50000US2606,Michigan,6,14.96,1.2,20.82,1.72,20.73,0.45,19.48,0.1,1.004341534008683,0.20964569678886522,1.068788501026694,0.18756950659410046,79.18,0.63,79.27,0.16,80.52,0.2,0.9988646398385267,0.019927376311751507,0.9833581718827622,0.02053345093362921,6.35,0.92,8.11,0.31,9.25,0.07,0.782983970406905,0.2871581704123273,0.6864864864864865,0.2093209720702778,93.65,2.07,91.89,0.59,90.75,0.13,1.0191533355098488,0.058143663044755295,1.031955922865014,0.048576502326694665
50000US1227,Florida,27,14.93,1.39,16.51,2.22,21.05,0.41,19.48,0.1,0.7843230403800475,0.24157121235108406,0.8475359342915811,0.23663391489599442,83.49,1.62,78.95,0.21,80.52,0.2,1.0575047498416719,0.046664699948904695,1.0368852459016393,0.04538967519416882,19.99,2.04,10.41,0.26,9.25,0.07,1.9202689721421708,0.48815656437412563,2.1610810810810808,0.47381646984020126,80.01,1.52,89.59,0.47,90.75,0.13,0.8930684228150464,0.04330384072696798,0.8816528925619835,0.03602464419600809
50000US1207,Florida,7,14.9,1.52,17.47,2.35,21.05,0.41,19.48,0.1,0.8299287410926365,0.255704682228339,0.8968172484599588,0.2504872708720067,82.53,0.57,78.95,0.21,80.52,0.2,1.0453451551614945,0.02000071104740491,1.024962742175857,0.019249809483572154,8.94,1.72,10.41,0.26,9.25,0.07,0.8587896253602305,0.37358276277579516,0.9664864864864864,0.386541931985002,91.06,4.07,89.59,0.47,90.75,0.13,1.016408081259069,0.10152554889598836,1.0034159779614324,0.09257196025968215
50000US1314,Georgia,14,14.88,1.38,20.9,1.98,22.89,0.54,19.48,0.1,0.9130624726955001,0.21620190944323664,1.072895277207392,0.2143064203800976,79.1,0.95,77.11,0.31,80.52,0.2,1.0258072882894567,0.03288862024240076,0.9823646299056135,0.02847690012990654,8.28,1.25,10.05,0.4,9.25,0.07,0.8238805970149252,0.31483749411210543,0.8951351351351351,0.28383451616221117,91.72,3.15,89.95,0.87,90.75,0.13,1.0196775986659254,0.08977203362033903,1.0106887052341598,0.0723172730656728
50000US2302,Maine,2,14.85,1.11,21.78,1.83,17.21,1.27,19.48,0.1,1.2655432887855897,0.40163396829017917,1.1180698151950719,0.19936942036639393,78.22,0.96,82.79,0.51,80.52,0.2,0.9448000966300277,0.034832776085640865,0.9714356681569797,0.028670994910348697,9.08,1.24,9.07,0.87,9.25,0.07,1.0011025358324146,0.4698041909996564,0.9816216216216216,0.28298128979775033,90.92,2.44,90.93,1.58,90.75,0.13,0.9998900252941822,0.08844254469502744,1.0018732782369146,0.05664460166427833
50000US4703,Tennessee,3,14.85,1.16,18.63,2.05,22.63,0.64,19.48,0.1,0.8232434821034026,0.22792209530721957,0.9563655030800821,0.22029703231219908,81.37,0.9,77.37,0.34,80.52,0.2,1.0516996251777175,0.03250878011002103,1.0105563835072033,0.027375014313410388,10.17,1.3,8.91,0.41,9.25,0.07,1.1414141414141414,0.3976950265084574,1.0994594594594596,0.29773859949320697,89.83,2.62,91.09,0.82,90.75,0.13,0.9861675266220221,0.07528675473356283,0.989862258953168,0.060577140147217455
50000US1202,Florida,2,14.85,1.22,18.9,1.97,21.05,0.41,19.48,0.1,0.8978622327790973,0.2222338115982863,0.9702258726899383,0.21222557083690416,81.1,1.45,78.95,0.21,80.52,0.2,1.0272324255858136,0.042197101827250644,1.0072031793343268,0.04101964293470321,8.48,1.28,10.41,0.26,9.25,0.07,0.8146013448607109,0.28678722628242714,0.9167567567567568,0.29064863904550853,91.52,3.23,89.59,0.47,90.75,0.13,1.0215425828775533,0.08282681384163997,1.0084848484848485,0.07407404799021453
50000US3703,North Carolina,3,14.82,1.38,18.0,1.79,21.67,0.55,19.48,0.1,0.8306414397784956,0.2075035628562856,0.9240246406570841,0.19327023320483502,82.0,1.26,78.33,0.22,80.52,0.2,1.0468530575769182,0.03805232807117809,1.0183805265772479,0.0363558155879949,8.85,1.19,9.35,0.35,9.25,0.07,0.946524064171123,0.325864833906071,0.9567567567567568,0.2717935051941616,91.15,3.06,90.65,0.68,90.75,0.13,1.0055157198014342,0.08260256734117524,1.0044077134986227,0.07031580275628611
50000US0105,Alabama,5,14.82,1.31,19.78,2.01,24.51,0.81,19.48,0.1,0.8070175438596491,0.2175925370448137,1.0154004106776182,0.21679627175852864,80.22,0.91,75.49,0.37,80.52,0.2,1.0626573056033912,0.03452681176327561,0.996274217585693,0.027552451245562846,10.21,1.69,10.0,0.53,9.25,0.07,1.0210000000000001,0.44748297968994905,1.1037837837837838,0.382133206167541,89.79,3.13,90.0,1.04,90.75,0.13,0.9976666666666667,0.09262510905159879,0.9894214876033058,0.07181556981482806
50000US4708,Tennessee,8,14.79,1.16,20.84,1.72,22.63,0.64,19.48,0.1,0.9209014582412727,0.2042620849849123,1.0698151950718686,0.18758004787851382,79.16,1.39,77.37,0.34,80.52,0.2,1.0231355822670285,0.04492438048752177,0.9831097863884749,0.039409631049636934,8.59,1.3,8.91,0.41,9.25,0.07,0.9640852974186307,0.3813405705629891,0.9286486486486486,0.29515320672856654,91.41,3.41,91.09,0.82,90.75,0.13,1.0035130091118674,0.09294595932701419,1.0072727272727273,0.07803752552836331
50000US4205,Pennsylvania,5,14.78,0.79,19.27,1.52,18.52,0.44,19.48,0.1,1.0404967602591793,0.21370794593181733,0.9892197125256673,0.166218135014879,80.73,0.95,81.48,0.92,80.52,0.2,0.9907952871870398,0.04569879773623471,1.002608047690015,0.028577464176988775,7.16,0.84,7.84,0.25,9.25,0.07,0.913265306122449,0.2728070732585162,0.774054054054054,0.19334810700627417,92.84,2.36,92.16,0.5,90.75,0.13,1.0073784722222223,0.06214786305436542,1.0230303030303032,0.05494212793867598
50000US3901,Ohio,1,14.77,1.19,20.39,1.91,20.51,0.45,19.48,0.1,0.9941491955143832,0.22998561567206774,1.0467145790554415,0.2068505699145418,79.61,0.76,79.49,0.14,80.52,0.2,1.0015096238520569,0.022649745621704544,0.9886984600099354,0.023789011446779782,7.63,1.33,8.1,0.3,9.25,0.07,0.9419753086419753,0.39871794871794874,0.8248648648648649,0.3000691931517481,92.37,3.96,91.9,0.58,90.75,0.13,1.005114254624592,0.0988715392240223,1.0178512396694215,0.09018907016919439
50000US2601,Michigan,1,14.73,0.87,19.93,1.62,20.73,0.45,19.48,0.1,0.9614085865894838,0.19812846774058368,1.023100616016427,0.176833208419113,80.07,0.57,79.27,0.16,80.52,0.2,1.0100920903242083,0.018458880158214883,0.9944113263785395,0.019098037976932707,8.49,0.84,8.11,0.31,9.25,0.07,1.0468557336621456,0.2876027772702357,0.9178378378378379,0.19552441863726894,91.51,1.69,91.89,0.59,90.75,0.13,0.9958646207421918,0.04957349056496511,1.008374655647383,0.04013426869981754
50000US4705,Tennessee,5,14.68,1.35,21.83,2.14,22.63,0.64,19.48,0.1,0.9646486964206805,0.2438870815405604,1.120636550308008,0.231224127735068,78.17,0.58,77.37,0.34,80.52,0.2,1.0103399250355434,0.023873165547090677,0.9708147044212618,0.019229203108280454,7.87,1.25,8.91,0.41,9.25,0.07,0.8832772166105499,0.3626407472860388,0.8508108108108108,0.2831636231030324,92.13,2.47,91.09,0.82,90.75,0.13,1.011417279613569,0.0724476795076876,1.0152066115702478,0.057343960307863526
50000US0503,Arkansas,3,14.68,1.07,17.38,1.63,23.8,0.95,19.48,0.1,0.7302521008403361,0.19558384722498504,0.8921971252566735,0.17651591575827147,82.62,0.67,76.2,0.62,80.52,0.2,1.0842519685039371,0.03523162954209395,1.026080476900149,0.021739232366865542,8.29,1.32,10.51,0.74,9.25,0.07,0.7887725975261655,0.3640677811895826,0.8962162162162162,0.2989868813524456,91.71,2.72,89.49,1.37,90.75,0.13,1.0248072410325175,0.09218801348370427,1.0105785123966942,0.06284035389227886
50000US2103,Kentucky,3,14.68,1.31,21.66,1.97,25.05,0.75,19.48,0.1,0.8646706586826347,0.20924968896545124,1.1119096509240247,0.21368026808594515,78.34,0.48,74.95,0.41,80.52,0.2,1.0452301534356239,0.02424473786000705,0.9729259811227026,0.0167558211159327,8.24,1.13,11.14,0.61,9.25,0.07,0.7396768402154399,0.28473217352649977,0.8908108108108108,0.2578216312753046,91.76,2.31,88.86,1.08,90.75,0.13,1.032635606572136,0.07710449025711834,1.0111294765840222,0.05380610120111532
50000US1806,Indiana,6,14.68,1.09,20.05,1.66,19.5,0.58,19.48,0.1,1.0282051282051283,0.2316263487277107,1.0292607802874743,0.18100334053303055,79.95,0.97,80.5,0.24,80.52,0.2,0.9931677018633541,0.030021639480951212,0.9929210134128168,0.029026115557591246,8.26,1.03,7.69,0.39,9.25,0.07,1.0741222366710013,0.37780075952800757,0.892972972972973,0.23623149784472686,91.74,2.13,92.31,0.79,90.75,0.13,0.9938251543711406,0.0631640211292467,1.0109090909090908,0.049838519502581585
50000US3710,North Carolina,10,14.65,1.26,20.08,1.82,21.67,0.55,19.48,0.1,0.9266266728195661,0.2151496399639964,1.030800821355236,0.19744669008940063,79.92,1.09,78.33,0.22,80.52,0.2,1.0202987361164306,0.03356251987905548,0.992548435171386,0.032004909006195244,10.95,1.41,9.35,0.35,9.25,0.07,1.1711229946524064,0.38982817869415803,1.1837837837837837,0.3228000785435777,89.05,3.34,90.65,0.68,90.75,0.13,0.9823496966354108,0.08843294736212727,0.981267217630854,0.07642031634188268
50000US2206,Louisiana,6,14.57,1.42,18.77,2.27,28.63,0.93,19.48,0.1,0.6556060076842473,0.20138004816734492,0.9635523613963038,0.24295868554399877,81.23,0.82,71.37,0.46,80.52,0.2,1.1381532856942693,0.03765185167748173,1.0088176850471933,0.02537928069683605,8.51,1.46,12.97,0.59,9.25,0.07,0.6561295296838858,0.2854196748967074,0.9199999999999999,0.32961887663983097,91.49,4.36,87.03,1.12,90.75,0.13,1.0512466965414224,0.12727366481813962,1.0081542699724517,0.09897673324764301
50000US4702,Tennessee,2,14.46,1.2,17.81,1.76,22.63,0.64,19.48,0.1,0.7870083959346,0.20022071211413242,0.914271047227926,0.1900899276973302,82.19,0.72,77.37,0.34,80.52,0.2,1.0622980483391495,0.027948874651931667,1.0207401887729757,0.02295463833466925,7.84,1.09,8.91,0.41,9.25,0.07,0.8799102132435466,0.326339308255491,0.8475675675675676,0.24851795749296385,92.16,2.4,91.09,0.82,90.75,0.13,1.0117466242178066,0.07091654351853952,1.0155371900826446,0.055802204531537045
50000US1802,Indiana,2,14.45,1.29,20.85,1.75,19.5,0.58,19.48,0.1,1.0692307692307692,0.24330795212385134,1.070328542094456,0.1906654818262986,79.15,0.67,80.5,0.24,80.52,0.2,0.9832298136645964,0.022508899581438358,0.9829855936413314,0.021525148168475755,8.15,1.21,7.69,0.39,9.25,0.07,1.0598179453836152,0.4232808897328088,0.8810810810810811,0.27497265000420773,91.85,2.87,92.31,0.79,90.75,0.13,0.9950167912468854,0.07921852583506721,1.012121212121212,0.06615056566501192
50000US5106,Virginia,6,14.43,1.1,18.38,1.84,14.26,0.49,19.48,0.1,1.2889200561009817,0.34705365385325515,0.9435318275154003,0.19860412311798542,81.62,0.84,85.74,1.17,80.52,0.2,0.9519477490086309,0.04558298924049944,1.0136612021857925,0.025900116086693858,8.82,1.15,7.8,0.38,9.25,0.07,1.1307692307692307,0.4060129564581288,0.9535135135135135,0.26309527148961637,91.18,2.9,92.2,0.75,90.75,0.13,0.9889370932754881,0.07900095026309435,1.0047382920110193,0.06679057183533779
50000US4827,Texas,27,14.41,1.2,20.73,2.0,22.45,0.32,19.48,0.1,0.9233853006681515,0.20453895524132662,1.0641683778234086,0.21627026166630298,79.27,0.92,77.55,0.15,80.52,0.2,1.0221792392005158,0.027681003262398616,0.9844759066070542,0.027742227324596563,10.46,1.45,10.47,0.28,9.25,0.07,0.9990448901623687,0.33065339936554305,1.1308108108108108,0.33064742349014,89.54,3.32,89.53,0.5,90.75,0.13,1.0001116944041104,0.08533843393323196,0.9866666666666667,0.07599501361512709
50000US1213,Florida,13,14.41,1.24,22.21,2.29,21.05,0.41,19.48,0.1,1.055106888361045,0.25877692046497175,1.1401437371663246,0.24682522866681214,77.79,1.6,78.95,0.21,80.52,0.2,0.9853071564281191,0.04577396547415631,0.9660953800298064,0.04454123545461366,9.41,1.01,10.41,0.26,9.25,0.07,0.9039385206532181,0.2393470020914031,1.0172972972972973,0.23378869907524288,90.59,3.03,89.59,0.47,90.75,0.13,1.011161960040183,0.07825298793423573,0.998236914600551,0.06963696491462569
50000US1217,Florida,17,14.41,1.4,25.88,2.88,21.05,0.41,19.48,0.1,1.2294536817102137,0.3216494361241755,1.3285420944558521,0.30933609936636336,74.12,1.3,78.95,0.21,80.52,0.2,0.9388220392653579,0.03792687069962315,0.9205166418281173,0.03686320130775215,7.11,0.82,10.41,0.26,9.25,0.07,0.6829971181556196,0.19177750795241016,0.7686486486486487,0.18894171879529115,92.89,2.84,89.59,0.47,90.75,0.13,1.036834468132604,0.07428069597328092,1.0235812672176308,0.06552224056655091
50000US4836,Texas,36,14.4,1.34,20.65,2.18,22.45,0.32,19.48,0.1,0.9198218262806236,0.22047624122321072,1.0600616016427105,0.2347090763621184,79.35,1.2,77.55,0.15,80.52,0.2,1.02321083172147,0.03490616862709886,0.9854694485842027,0.03470199973150017,7.64,1.46,10.47,0.28,9.25,0.07,0.7297039159503342,0.31814866376064077,0.825945945945946,0.32819527429474415,92.36,4.88,89.53,0.5,90.75,0.13,1.0316095163632302,0.12053999896623624,1.0177410468319559,0.1104642781651285
50000US4103,Oregon,3,14.39,1.2,19.26,1.95,16.95,0.8,19.48,0.1,1.136283185840708,0.3381014258928182,0.9887063655030801,0.21036187175262555,80.74,0.44,83.05,1.71,80.52,0.2,0.9721854304635761,0.05065210810012981,1.0027322404371584,0.015910342771629043,9.83,1.42,7.5,0.48,9.25,0.07,1.3106666666666666,0.5486793907846539,1.0627027027027027,0.32312968105697215,90.17,3.84,92.5,0.99,90.75,0.13,0.9748108108108108,0.10390514973700597,0.9936088154269973,0.08747498162113267
50000US4216,Pennsylvania,16,14.32,1.3,22.35,1.96,18.52,0.44,19.48,0.1,1.2068034557235423,0.2691577050894291,1.1473305954825463,0.21301722129634604,77.65,0.88,81.48,0.92,80.52,0.2,0.9529945999018165,0.04312663298656974,0.9643566815697965,0.026648732127979656,7.62,1.17,7.84,0.25,9.25,0.07,0.9719387755102041,0.36082217347332624,0.8237837837837838,0.2654562540323712,92.38,3.19,92.16,0.5,90.75,0.13,1.0023871527777777,0.08010638514816461,1.017961432506887,0.07321965408096338
50000US3624,New York,24,14.32,0.99,19.97,1.56,20.66,0.36,19.48,0.1,0.9666021297192642,0.1847585925672477,1.0251540041067762,0.17069396437678344,80.03,0.85,79.34,0.13,80.52,0.2,1.0086967481724225,0.024732372355696284,0.9939145553899653,0.02605040689570756,7.85,1.02,11.41,0.28,9.25,0.07,0.6879929886064855,0.2126851418456887,0.8486486486486486,0.23339831879342107,92.15,2.23,88.59,0.5,90.75,0.13,1.04018512247432,0.062087824061711185,1.015426997245179,0.052055324664828526
50000US1208,Florida,8,14.31,1.37,22.04,2.33,21.05,0.41,19.48,0.1,1.0470308788598575,0.26226411856925086,1.1314168377823408,0.25084251215673625,77.96,1.84,78.95,0.21,80.52,0.2,0.987460417986067,0.05186526088059755,0.9682066567312468,0.050513012370735105,9.15,1.25,10.41,0.26,9.25,0.07,0.8789625360230547,0.284236914880356,0.9891891891891892,0.28525811850729804,90.85,2.27,89.59,0.47,90.75,0.13,1.0140640696506305,0.061316792196385334,1.0011019283746556,0.052895827569699815
50000US1801,Indiana,1,14.28,1.15,22.37,1.72,19.5,0.58,19.48,0.1,1.1471794871794871,0.24486935977022145,1.1483572895277208,0.18838645613613436,77.63,0.84,80.5,0.24,80.52,0.2,0.9643478260869565,0.026619950358264057,0.9641082960755092,0.025653950106412804,8.04,1.24,7.69,0.39,9.25,0.07,1.0455136540962287,0.42964871829648715,0.8691891891891891,0.28127951228178444,91.96,2.81,92.31,0.79,90.75,0.13,0.9962084281226302,0.077938860951079,1.0133333333333332,0.06483172165302563
50000US3902,Ohio,2,14.26,1.17,19.29,2.01,20.51,0.45,19.48,0.1,0.940516821062896,0.23738707541497642,0.9902464065708418,0.2165380102904018,80.71,0.6,79.49,0.14,80.52,0.2,1.0153478424959115,0.018672814191597067,1.0023596621957278,0.019882684327111773,8.69,1.27,8.1,0.3,9.25,0.07,1.0728395061728395,0.3935897435897436,0.9394594594594594,0.28882998120564396,91.31,3.67,91.9,0.58,90.75,0.13,0.9935799782372143,0.09241448376521513,1.0061707988980717,0.08376440778859874
50000US4707,Tennessee,7,14.25,1.16,18.09,1.63,22.63,0.64,19.48,0.1,0.799381352187362,0.18942274225910008,0.9286447638603695,0.17689013135494505,81.91,0.72,77.37,0.34,80.52,0.2,1.0586790745767092,0.027917067107887196,1.0172627918529558,0.022937363529035495,10.25,1.38,8.91,0.41,9.25,0.07,1.1503928170594837,0.41651855592022213,1.1081081081081081,0.315167793392989,89.75,2.78,91.09,0.82,90.75,0.13,0.9852892743440553,0.07878423506785943,0.9889807162534435,0.0641007925449408
50000US4102,Oregon,2,14.19,1.25,18.34,1.7,16.95,0.8,19.48,0.1,1.0820058997050148,0.3034020843326211,0.9414784394250513,0.18420894512312747,81.66,0.79,83.05,1.71,80.52,0.2,0.9832630945213726,0.05954071218371188,1.0141579731743666,0.024660648782471702,6.69,1.05,7.5,0.48,9.25,0.07,0.892,0.3957971852708695,0.7232432432432433,0.23798704030968612,93.31,2.46,92.5,0.99,90.75,0.13,1.0087567567567568,0.0747906036254917,1.0282093663911847,0.05716082732879289
50000US1211,Florida,11,14.18,1.24,23.77,2.79,21.05,0.41,19.48,0.1,1.1292161520190023,0.30918890020734446,1.2202258726899384,0.29898350394402157,76.23,2.13,78.95,0.21,80.52,0.2,0.9655478150728309,0.05909516265722778,0.9467213114754099,0.057609502525083026,7.04,0.87,10.41,0.26,9.25,0.07,0.6762728146013448,0.2010535500759461,0.7610810810810811,0.19963860603850508,92.96,2.41,89.59,0.47,90.75,0.13,1.0376158053354168,0.06468934434693648,1.0243526170798898,0.056047847030316976
50000US3606,New York,6,14.17,1.24,16.98,1.98,20.66,0.36,19.48,0.1,0.8218780251694096,0.22038405834462133,0.8716632443531828,0.21224032863508285,83.02,1.23,79.34,0.13,80.52,0.2,1.0463826569195864,0.034434923439494766,1.0310481867858916,0.03567358415693026,16.48,1.78,11.41,0.28,9.25,0.07,1.4443470639789657,0.38312593142555856,1.7816216216216216,0.41185353492851606,83.52,0.73,88.59,0.5,90.75,0.13,0.9427700643413477,0.027123226163060586,0.9203305785123966,0.01872495247916544
50000US0609,California,9,14.16,1.3,18.91,1.8,19.92,0.26,19.48,0.1,0.94929718875502,0.20553875748981446,0.9707392197125256,0.19477658274750143,81.09,0.93,80.08,0.09,80.52,0.2,1.0126123876123876,0.025502907209790152,1.0070789865871834,0.028102900587935676,8.38,1.29,10.31,0.21,9.25,0.07,0.8128031037827352,0.2834713699506833,0.905945945945946,0.29264729258417727,91.62,0.74,89.69,0.36,90.75,0.13,1.0215185639424686,0.02470207447844348,1.0095867768595042,0.019201059368792763
